id,label
0003d01880444716a42159efe73d2c26,0
000dbfeed3594d5bb128a21c2078a786,0
0010336c4cd44547852edd379487dbda,0
001332737eaa443d85b6f59b07d28ed2,0
00251d9b40164b638cc784d8e65df52f,0
002d74c1c3464386813a4820822cc3ea,0
003278acda1e4c11a67af072d298b16d,0
00342403896f48bbb1dd7a7be00442d5,0
00406176673145c695e58e34f3e1f6f2,0
004421a1b1ea47aab895787099f7db5b,0
0044ec68414742d8a8b0e84f9c9faaaf,0
00534fb896bf46668910c56e3f998888,0
00568e2d4bc7434fad2dfd55924d684e,0
0069b048434a4808b3f59b8558728023,0
006e035c0492473a9fd028e6c6e32ed1,0
007087c1ce4042efa813db997f293068,0
0074707a9244433bb7494f6c1b04228e,0
007ad84debb54812b451b48b49613043,0
008507c3a3ec4fa3a6c38a8803297813,0
00927730bf4b46a39bb4c99dc0b8a3c4,0
009510960f3548339def92c9bb13d7ca,0
009f08ee99a44ef6ac8921e1248d72a4,0
00b0558175dc4ccc915cd43162862385,0
00b57a362b3f40979157b296b351950c,0
00b8acfc2b144d41a9bc39172099742e,0
00bb7c7b9c73420096ef5237a6b931e7,0
00be004306474c64985c8a42989a53a9,0
00c29664c869431e892a894cf03f4cd6,0
00c39293eb0941f98ce0aeecd7d9eb67,0
00cfb032ce0643ac8e577734c4247372,0
00def901db61491299dea4193b51392e,0
0148e367043c4549b969dc93d8f58b32,0
0151d5897aec4d7c9cf315cf4ed4c85c,0
015d77bcc8fa41949a4c216d4ac2ff25,0
0178627308e3460288b8070fa639600c,0
0178b6e601f74d368f811c9d4a4f9d10,0
017c8853bed64bc59c2c44baf4e1613b,0
0180adaec75941959c92f5b93c2de6d4,0
0185316c5f244e5c866b192354070b55,0
019577db7f004bdfb40aa18d0540f574,0
019f0f45af7847a6ad0dd8c214bd2283,0
01a0104be4fb443fbe7e96eacab04853,0
01ae791b0775433695497e4b8788a15e,0
01af0a6113fa4614928228aa8898b577,0
01bd0a97566644a6a0217dd38840aec0,0
01cd979cce794094a3c015148e0a2cb5,0
01d076c4df154efe817fb49defe7a703,0
01ebe6c8b8a2458ca352285d6cd61c6b,0
01f8d123120e4907ab8e49e4e873505a,0
01fc0f820ac34822884a1e76a0d699d3,0
01ff217fb02e46bf8f287c164e1307a1,0
0201a5aeac8a41b79954a1073dd52951,0
0206d555fa1f40239252c89daaa09848,0
020b67f44bf94060adb8091e6c5a2478,0
021de952ef224f35a08c20838cb1d5f7,0
022c6cf99b5d400d8b0f137766bfce9f,0
022ff7f673d0487381cc24e0c29b2c9c,0
023317ca3f1540f188ca470cc8aabc01,0
0238e6674d384094983f4918321f128c,0
02433689758b40438bfc4b2fbcb5ed55,0
02447466c3dc49e3a481a5e2f0401692,0
02569969d505442db82a223c6c0ee21f,0
0260addc7354491183942471554bdcd2,0
02637cad83c44f42811ea751372a834b,0
0269311e6d3543f49ee630c3e534f71a,0
026d913a2a7846f3a94c03db7c958b3a,0
028065947ff1470da96363018e3763f0,0
028548d3726f42f5824e1e82d4e39696,0
029fbeb34bce451e92d19eb52b4adbe8,0
02a52bbddf5f49c889d4b5ca1b419315,0
02b1aefd55864593b711353c67aa077e,0
02b36b4f181c4de99a56476489fdf0e1,0
02c8cea46f6147dbb023da43b0b8a706,0
02dc5bc316bd4865a62ae1f1eae253b6,0
02ff0e858dbb428fb3f616ce9de66544,0
0301581c2148419fa14b9b79ebffc6ae,0
0306c2b72aae41a5af4bc55445574915,0
0311d9e529404b6994013bef01195861,0
033138658af6463a85756133edb388f1,0
033cae5994474f0e934ee3238026efb1,0
033fc53d9cfc47d0a84968f729b89425,0
0341ea1c72044d7fb4e7427d9802d266,0
03679275a1c64a73b505b84477eadd9d,0
03684b69655b467f92439cd79ca7b08f,0
03700d75f7c94482aa5beaafb3fa7c4e,0
03773ac4e4be4a6ba0714980302173f9,0
0377c2d2327343b0b2460dee9c41ca69,0
0380bda4b538432c9ffecab70cc615e9,0
039d3eaa689c4e91ac358ce76102da63,0
039f20411066448daf2e5bc53786b876,0
03a4f55bcfcd46088765534aff7a10ec,0
03b265f5bd324ceea0514b7e0cff6fd0,0
03bb1a5b07bd48a68dd943e7f424523d,0
03ca3da64e8d45228e22406ada8680e5,0
03ca57aaeb2843b781e1380e9b4a0532,0
03e1f6b5feaf4c0b8c550b539f082d5b,0
03f15af6fb8b4999a39a2540dc384d19,0
03f69f1d23da4b4f8f6b117853bb6bcd,0
03f78cee8db44ba49d0ee27ad73372bc,0
0400a6ec7b7e4fb4882df5deb1684d87,0
0415e33b46244f01bda0acc7fcb22218,0
042cee92c8344b91b55536dc184b6cce,0
042e3193f1e2456d9993dc6957551697,0
0431e0db26a54fbcb0903e8f1bc51fc0,0
0436d69c9c04480388f4c4f35db91397,0
043dbe6de5924164be8f411b3eb061ee,0
044aad3b031f43c9b60319c53d909a84,0
0456cfcdcdb440d888f250df22d2e809,0
04593cae31ce484db8d6494e28c94911,0
045fbafd339644e09441555a8646df83,0
046b597e56f74b54ab9d42ac7f1ad40d,0
046de979adb749abacf12da52bbbef5d,0
047493fd75954682abf9070edde6e27f,0
047c4a6ce4094f4cbbdbd6a7726ccfd5,0
047dc5c4cd8e4b68a633ad976fe66830,0
048538fb71fd4b44a564910aab61a888,0
048d846ab71748fc8c49a95a6b0d0cf0,0
04a83124ffc74a1293944ffed55b6ab3,0
04bf5139761849ddbf5f55a387bfde4e,0
04d5e93b9e90400eb3216c3697bab917,0
04df50f72c0246de81194f1a7aa3e57d,0
04ea648b3eb34f7286db01eba42654fa,0
04f080e6c6f84767a67511075c9a62b7,0
04f08b1c720b417eb31396823116b3f8,0
04f13a7df3ae4266a9011b9e712cd0c9,0
0506fec7f73b4dff84e5b5d14aabb2fb,0
050a5033886744ddbbd601bdb2cd5366,0
0512380f403249d8a9494910c54ac783,0
051bf4527f3947a6bcd82a2144cd9704,0
052785962f274e2497a1ef217e13e494,0
05287efec0bb46729ecd611738d29167,0
0539b9f3437b44c391f11c4f47eee9e8,0
0539d30c8c794e11aaaf1a4b039aff31,0
053c645ef3f44f1faa62570427e1d4a4,0
0542cc80469b447784f6380d035f76ae,0
0548fddc168f41e281240676773ca0f8,0
05494e15b3be4a5f813b0921c44b49c5,0
055147b5a344488da2c0f8c5d7ad2bcc,0
0556a5ebb4d94071908e9c247cadc534,0
0569f69d26ab4877ab5a16f6c7ed6ea2,0
056d23203f2f404c96f1ff38938e77b7,0
0572fc5ba6c44f47ad76ffadcdfd180f,0
057afc40c87447dd824f5945b93a9c9b,0
0591dbd19aeb4d5a9590901c725a9549,0
0599990eaf8946ec9e00b324f47c21cf,0
05a7d46a128741f2a699e9abb41ae1ea,0
05a8eb59919c42559bd4f71853525cb6,0
05aa246293f5403d8bba617ea464b023,0
05ba6b7823f746e2a01c2e052a4a1893,0
05cdf455290c4c9797d6367cf11466b4,0
05d59423f8bd4a36821de9a7570b033e,0
05e9451fc70641a2b9a53cf540af7a02,0
05f0325cca2d4d4289323604ee642253,0
05fa192700794ed085245b843c672c07,0
05fb6ab466894292b7a3e0a93652fced,0
060b86b08efe48a3bf07d1241e95f039,0
060f591c694c4a55ae241e12fce5ed44,0
06189f21401f44918ea5444802e0c7b0,0
061becd9366b4f418a986055d0310cbe,0
0626426bfd2f4334b32a5537f3a44b40,0
062cc26335fe4cf980f01160ebb4792d,0
063c27fd3b8b4a4f9891f0fc8e8559e0,0
06405ac94c0e4a169b8ed2ee8b5221f4,0
0642af91eeff475b84d324e170bee88e,0
064a58b7491d4f1581109ee1875a48ec,0
065914520835443295428e3cfdbe6def,0
065d2e09f49a49d3a3f956aaf583c61d,0
06690a2d6ead4c4ab9ef9b303f0ae4e6,0
0678c1f691844e3c8d8407e8fe3cb2d8,0
06918b187d05475ab822d2f02553154c,0
06920402ea534ed4b1d18cd94a70cc62,0
06974491184f4f51a14afb01256cc8b9,0
0699e931d9fe4b22ad749da3287f7f4e,0
06b507b368f5419bb0d59a788cb8dcef,0
06c4487be4ea418dad370bfcd4b19e78,0
06e132f9ac714aadbc82f04218b0afed,0
06f1b4d5851a493a910655bd56153fdf,0
06f412c862ff4a5fb120cf088ff55b5c,0
0702201debf94b24b1a8b430450607fb,0
0704207ef42c464dbbcd39870aa059e7,0
071222aec86f47369d92982a32cba98f,0
0726d9f736eb4eb799a30f5b7f0edc67,0
0729afbc94a74a7c86b2ccc1068dc29b,0
072ee9fa852e46fa8d6d8961f1f184cd,0
07395a54067e4c4bbc9c22b89a0c3a09,0
073b6fcdf2214e61bcc90d69e523b722,0
0740f9187585486aa9e78fe6da1e0427,0
0749cc6d94154390b555c305c30d42dd,0
074a6503114545d48293ea07edeafb38,0
075d1e05a1b24f649654897a18fbc1ce,0
076b493be194443090b8191afa6b692d,0
07713fafd80240dab21478ba3670f485,0
07789e22d97d4dcc929432d1c340bb50,0
07822a6abc2843e5a7c014b5979d1a0a,0
0788322721c84b7594f9d5c9980a9d7b,0
078bb128e9d74bbfa5db1fea76f2a363,0
0790afbf14b94296a5ebc597ecfe1c7d,0
07afc4ab3d4847afa149fb4f621eb3e3,0
07c8cf3bb2594f578cf400e6e2da41d8,0
07ceec0ce91d48adb604ad77bb4abc1f,0
07d15c4bbd0f42ac9afaecadf9fdaaca,0
07de78790d2d4eeca16ffbd5dc5bc3fb,0
07e082487e3d4041baa9ddb43c84bb6b,0
07ef3b8678dc4b5daddbe7ce965e44d9,0
07f2a4bbc2e2458ab10798d292d666be,0
07f782130d914ad3aebf27c484ba12e7,0
07fd3b4230844155ad20ce5f043697f2,0
0801a195874f47ac901345cf2acbb0f1,0
0803b77343d74cdf9f231f5befd53f33,0
081af37e09af493aa204fb1664df9132,0
0826822b73244e25b22624309d439dcd,0
082eb5bafb094f50912a9aa55191e08f,0
08304ad6af0c449ea406970f6156df58,0
083f0f9c74984f4e873121bb6a12ae48,0
08542a4564e5477c8cacde249cf0acb1,0
08646d69666e46e58df95378257147f0,0
086631ab9d2f4bcf8d3570464ebe7c84,0
086a0874e24142598b1c8c357a5e92a8,0
0871369e9ed44b14b1ae25c3bb573bd9,0
0871ae02ac044e44a94fded208447447,0
087874a633004808ba123c3daaf85326,0
088441d92709491aa0aeeeeae3980043,0
088967407be142469344edecd150a58c,0
088d503ea4b94e369f3e5c6d82aaee7b,0
088e808c63ce4537bcfd44cf8fc2becb,0
08900c36ed2946d6af4978503b55c794,0
08a06fe37d7c449895a44a220a555dd0,0
08a1113946f843889326d7142f10c450,0
08a563b235ec434aa37409f74d8521bd,0
08ae36604edf4a5b846622f650275fd1,0
08be43e361c14553bc8d16282bd07670,0
08bf1a44c18b4513b9bbb41ba57f0b5d,0
08c4c50a963749b58005633dbc96cbc6,0
08d6677f1e17497f91b18a2567a519ca,0
08db2d4c626f4fe0b00da5866ff83ffb,0
08e1a768d40b4912812c7e60f97efaae,0
08ec156ba69e4ff7bc3bf9a2aa51c601,0
08f217386f934a3db2f3d59697730323,0
08f687960dee4064ba14f0757618c66f,0
08fc0c496a01452094d1b9492a5aaefa,0
090cb02cd3c7458c9e152fef52a40b0b,0
093127f9980f4cd198b96f1eb5e9376e,0
093a113a0850412faaf20de2a93574f7,0
093e9c2cb27b4da789d3a7de88e799fc,0
09469c69431a484eb1fe7a708f46bdb3,0
0949e4c0c3fe462f8e27172a9d0fa63c,0
094a9bb9468849ff8e32098ad579e183,0
0955cc200d9c4ba58649e1d83819d10d,0
0955f2d4d68e477d828b95a0cef3ac5a,0
0959968ce0234c238e46eac94b8fde71,0
096026446cac4a6ea9fd9a0f45d42e5e,0
096ad1ce99784330b503dffea6596750,0
0983c7c6f0074a41960d54d84b19dddf,0
09858d33ee644e92958cdf73acedf36e,0
09874ee59a584d66897290d4d15557f0,0
09896d162c26421c8db88cb9d4e01625,0
0994e74dfe45487aaab817bec8bb31a9,0
099d68dafe7a492b9ac2f0f734a9f4c1,0
09a73c27e1e749e6996e917bd2675e96,0
09a8a7782ac44deca5b4365676f73347,0
09acc2b05f8a4a33ae710f488a85badc,0
09b25ce7a465428e8d15303305bfc208,0
09ba31b0905f455f81d67a889c9889b1,0
09c2c0f53fd742c3b54f8704fffa36f9,0
09caa733b9b84b458e6f7532c0697bf0,0
09cbfafa5e20420c8e9ef2b326b5ad72,0
09cd22d4354942eca67cad9661f3647e,0
09e6df3f29e24adeab4711927e6354b5,0
09e9af81e5d34355a6d20f61b991a6ec,0
09ea0863ffbf431cb406930820e08a47,0
09f8c49e34f449ff8f8bbd3a72f7de33,0
0a0d98d658824c33b39936a9fb8678ca,0
0a0f4e6a33c541babe1a5099b45bc5e0,0
0a1500109daa4db7b09a3d3f7af0faad,0
0a1ad4a42a7d4cbbae9c322efd2fc901,0
0a1ba3494dda411e8adffe79e488ee11,0
0a2c79e2407e4847a125610479219205,0
0a2e52d727544f65a3e8df98b162c9aa,0
0a50b2e0ecdc45d4b7c44539e616ac37,0
0a616b631ed4468dbc92e798af4b2b06,0
0a61e2952114446a8eadb1c273a85887,0
0a6449d3b2f14400aebf2af4f270671d,0
0a6781b843764a3391e08a69cbbd2b16,0
0a6c47b2483149c78cc1cb7af37e23d5,0
0a73184d34d34eeeb451ccaacbd8a99c,0
0a738801b87a4228bb048b1a0ec0f6a7,0
0a894d8e11254519a41782397cbaa710,0
0a92a214037841169da5e7898e163a74,0
0a93a4fe8a884f628090eb05985d61bb,0
0a9b436361ad4c8b9b2b4ca27285436a,0
0aa2e08a962b454e9396c53905a4d33d,0
0aa89ee4eeab4d64bd3964427cb0d55a,0
0ab17390c5e24bc393e3de0f499504ad,0
0ab3427f1bb34f34a8feba6b7c2df167,0
0ac793b411e8416d8d4cb8b47f680fd6,0
0ac991e127cc496d9bf9339589555325,0
0ad6041bf084447da7ae4509f1675c47,0
0ad7fc50fda14e9a82a5690ac418c0aa,0
0aec68bbdd9349cabe79a5fa880f89b1,0
0af7058fb0e7402aa1d7160a3c0de147,0
0af9254510f64fee821d9f8ba20f1134,0
0afc4852c8594b0cba78fefc21894e69,0
0b140dbe5f134c79bee1865db208313f,0
0b1996e29c734288a026cebb084683f2,0
0b204c2052d74c6eaf413b2f15266330,0
0b2778eb311e4d6daa309d568ce7fea2,0
0b359f3b8bb1473887b85b975cef22c3,0
0b37ab0208e842d6ba02ad0bdcccb19a,0
0b39e8709507494abdc819f6579904af,0
0b4a095a5ecb434196af5542d2e48330,0
0b51c7b48b3c42d9bda2a2d10d83bb1b,0
0b5b443bdb3c4a9789b106d862d94218,0
0b5c822d8fe14e289e72c0766994a872,0
0b5dd15ff4f2414ca25171d3ecbef6fa,0
0b605a96eb5f46e5bf6102531e4c0a5c,0
0b6440747ef647aebd3e4e36b091ea07,0
0b683ec1a22e4bbba6817e37055f7368,0
0b689982e715420482a763fa5f7dcd7f,0
0b6e501524e34c878812b123f923500d,0
0b702e43a1fd4c099a3d76ffe365e33f,0
0b784317dec5491986fa0dcf68dafb2a,0
0b9b9db9b8ed45728df793dfa1e1ce00,0
0ba2ff7408254044afe4230a9a5fbb8a,0
0ba510b29c5d4033b1d51aa0eaa5940f,0
0badaf1751164974be492a42eb439cd7,0
0bde32e3bf56429e8b20b7ad1c2e4654,0
0be1255f6f5644e993f36ff91cd2f7fd,0
0bf145532c514bc7974afe73c620d8c7,0
0bf22c54640542959a120f8679a21bc8,0
0c03bfd3e5d34623bed8e54ca73e2422,0
0c0ab85278af4066a50bef40ded7bbee,0
0c0b69e1bed54fc8b74051469b6198d5,0
0c0cda9fc4b24c25a35946d9f97c2516,0
0c0ecd16cfe54ac883818c8cd8f6eae0,0
0c13f48f153d432995d384a12449f6bb,0
0c226678c4b34f51b1029ea04c617fa5,0
0c2c2aa74acf47329da3fcbc8382fd1a,0
0c3b78b858584dc183e5ee3bdedc1ee8,0
0c44600aa8754abcbb613f800c2d8d10,0
0c4c0ad9db1542e9bc8b21201d699e15,0
0c4e404fc540414eb146a9c82f5fc4c4,0
0c51f43e255d4278b526baf9102fb4f3,0
0c60d8b0e2464ce69a2ee6b6f6d355d0,0
0c6b427071f54c68a97dbf6bd1de0278,0
0c6dd672b304436cbbd1c967780bb951,0
0c8a46e2788746a194ce40fceef26d31,0
0c8ab079cc174d948146c8e996958aa7,0
0c92291e330e4192a2d3377acee08148,0
0cb784730c114ceda8b01ff05f927914,0
0cba232dede04ce3b2a835ecf939dbd9,0
0cc2ba4aa46e4cfda2162c8a44f98c36,0
0ccc5eaba4ff4100a8d78b4467bb4485,0
0cd4e42cee4e465faa786bb03228cea2,0
0cdd3285993245eba61fd8c3b4de11a5,0
0ced78599fdc447cb6ba053190f10749,0
0cf1098f4d6341adb38d14484386f935,0
0cf5431427d845d1b026c7d2806e19ca,0
0d0a13ae814a420cb53f508a1e2ce169,0
0d0c540b3ac043108fac0096374d49e7,0
0d0ec805e2084c21ad9bd8c04cce84ae,0
0d116fd4651b49cf8b919f9c52d706ee,0
0d188a21bb8b4afd9043455ed7f20997,0
0d19fd182a384091b4ae3dbf10a1cfde,0
0d26ee23628143cea55bef574def9538,0
0d3083fb0e6344dd8518e66d17c98364,0
0d347d3987fa4c99b610f7d08ecb8a8a,0
0d372fb7811a465d88f633b5c59bb785,0
0d5f2271e6814513901bd14f46e87189,0
0d6ad2b09b6b406ab06c9b6820630d49,0
0d7880e57b0d4c8c9ea2f8848540e450,0
0d7f72607fae48bba1de73033cf063de,0
0d91ae3ae5d94b7b91198c2e32c42512,0
0d93140f22724123b450824a9329a00d,0
0dbeb367de01487eb1208795b93936d6,0
0dc04bf36def403c9cf801c315755828,0
0dc790dd48e848d88a7cc2f60c81cec1,0
0dcd37e93a7d425f9778328315217f88,0
0dd2681efdef4ae1a7b76694c3a2f612,0
0de66bbef5074116b079ea8c9c7906b7,0
0dfad2659e9a44e8bd2584a13705f13f,0
0e059e71e1a94797a482a60b6142882d,0
0e1090b8c2e24cf483ded2e6f033bed5,0
0e193da467744d53897574c5acc07e20,0
0e1c8b619b964fb0b5c6b9ecf39ba49f,0
0e2c65f776f64401a49ef78a87960589,0
0e2ee272c47c4d4d954384e8850870f9,0
0e303b3d2838480a8579d2f44174f7ef,0
0e3879c7afe248d088a754298a2bddf5,0
0e3fa70085674f6296d692f3d67b444f,0
0e47b0c2039f447ba451a14506bad9b7,0
0e4fec9ceaec4a3dba3a5b789878a098,0
0e508071426f419ab94a48801581eed6,0
0e535fd6f83a4d9ab7a2ee61a1739518,0
0e5cb015246c4454a4dae546c7f9c460,0
0e65aaeffbec4610b5a5077a8cc1ff25,0
0e69425d9a224263aee0d983f3ac99d2,0
0e6aa96c15d64982980345bbf70c6f99,0
0e848f34227e461dacd3393aba5adb80,0
0e8878f0795440e0a013c81c37af2f25,0
0e8d74ae50b241c0bf1d12296c9cb9e7,0
0e8f0da185f240a6a902ae439138f6c9,0
0e99ab5bdaa742a2901bb9e5fcab0b05,0
0eb8362558244d399f0450e9e4ce6f3c,0
0ec698b88e3b4a6e998cc13b9a821542,0
0ed6876d6f8a474b8ea16752e86a6141,0
0ed847f453574309baa0890ec2f0589c,0
0eecab78b90d439b8844ed730de52ab7,0
0eeef0842b9446cb91e7ee00f9e48b6a,0
0ef142be4794439e9dfd20e2779766e7,0
0ef4d82fd2c140b88b809bdf96e70b9e,0
0ef9677218b24e87bb69417355d0db7d,0
0f059e9ef1de450aa95c93c559e50028,0
0f0b8b884bbb4d68ab1b240e2e97402b,0
0f104a62185643f695e1720c3a037625,0
0f142b2b79b14873a12aeabcea7e7f94,0
0f1d90b0a29c49feb79691a526449e29,0
0f3d63cafa9b483e9a712571a14201b4,0
0f54fdd0cc8f493e88d6e17a4d941f5d,0
0f610f2928ad4e8ba21e826971f424ad,0
0f6282f9d5104efda3479dd1cedfd123,0
0f64d3d802484c99be569a300824e0fa,0
0f6a91dccfb7430f9026ba7fca8fc2f4,0
0f6f35c9fb3c4b4fb593971a0f996fa7,0
0f715cdd70d649aa9d52b8bf3b25deaf,0
0f762fa225fe46ecaf416ed99ff56a47,0
0f84a655fff64dc79fa3d74c3370fe5d,0
0f8cbf3f197a45328c447d99906cfe18,0
0f8fd34fd1c546aaa2f72bbeb471b04f,0
0f910e7f5b774a15940d80e830067d31,0
0f99a16125ac40ae839fe3e963f116d4,0
0fa11d9f288d4592a29cb0bd668fd1ba,0
0fa1c2173e6741bca75b7384c3c57960,0
0fb25f10ca0c4aa18ee26c5021495346,0
0fb4cc7a22014740b8bf3ec8516595f9,0
0fb6e73db7a4443195ca6d1fff44c985,0
0fb9586dce264c7ea6135b9d8f414bba,0
0fc214b629b448df9c44d08b48221d7d,0
0fc6a907e71643bbac26abd03771f019,0
0fcd2e3d16b84db6b635ec19ce19ba55,0
0fdabe4d45834b4196204964e057e5c3,0
0fe1933f6d7f4dc0b4cc3ca2f1000130,0
